template,building_type,space_type,min_stories,max_stories,spandrel,ExteriorWall,ExteriorFloor,ExteriorRoof,Interior Walls,Interior Floors,Interior Ceilings,GroundContactWall,GroundContactFloor,GroundContactRoof,ExteriorFixedWindow,ExteriorOperableWindow,ExteriorDoor,ExteriorGlassDoor,ExteriorOverheadDoor,ExteriorSkylight,ExteriorTubularDaylightDome,ExteriorTubularDaylightDiffuser,Interior Fixed Windows,Interior Operable Windows,Interior Doors,Interior Partitions,ext_operable_window_type,ext_glass_door,ext_skylight,ext_tubular_domes,ext_tubular_diffusers,Fixture_type_less_than_2.4m_ht,Fixture_type_2.41_to_4.8m_ht,Fixture_type_greater_than_>4.81m_ht
NECB 2020,Space Function,Corridor/Transition area - manufacturing facility-sch-J,1,999,Nil,BTAP-ExteriorWall-Mass-6,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-3,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,5,3,1,1,1,1,6,17
NECB 2020,Space Function,Corridor/Transition area - manufacturing facility-sch-K,1,999,Nil,BTAP-ExteriorWall-Mass-6,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-3,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,5,3,1,1,1,1,6,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-A,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-B,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-C,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-D,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-E,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-F,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-G,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-H,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-I,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-J,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area - space designed to ANSI/IES RP-28 (and used primarily by residents)-sch-K,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-A,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-B,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-C,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-D,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-E,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-F,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-G,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-H,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-I,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-J,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Corridor/Transition area other-sch-K,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2020,Space Function,Courtroom,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,3,7,18
NECB 2020,Space Function,Dining area - bar lounge/leisure dining,1,999,Nil,BTAP-ExteriorWall-SteelFramed-1,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2020,Space Function,Dining area - cafeteria/fast food dining,1,999,Nil,BTAP-ExteriorWall-SteelFramed-1,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2020,Space Function,Dining area - family dining,1,999,Nil,BTAP-ExteriorWall-SteelFramed-1,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,9
NECB 2020,Space Function,Dining area - other,1,999,Nil,BTAP-ExteriorWall-SteelFramed-1,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2020,Space Function,Dining area - penitentiary,1,999,Nil,BTAP-ExteriorWall-Mass-9,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,1,1,1,2,7,18
NECB 2020,Space Function,Dining area - space designed to ANSI/IES RP-28 (used primarily by residents),1,999,Nil,BTAP-ExteriorWall-SteelFramed-1,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2020,Space Function,Dormitory living quarters,1,999,Nil,BTAP-ExteriorWall-Mass-9,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-3,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-1,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,5,3,1,1,1,1,6,9
NECB 2020,Space Function,Dressing/Fitting room - performing arts theatre,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,9
NECB 2020,Space Function,Dwelling units general,1,4,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-WoodFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-3,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,5,3,2,2,2,1,7,9
